time,ax,ay,az,atotal
2.0142321586608887,0.31,0.63,-0.64,0.95
2.015468120574951,0.65,0.84,-0.46,1.15
2.0258100032806396,0.59,0.21,0.51,0.8
2.035543918609619,0.24,-0.44,0.83,0.96
2.0457470417022705,-0.46,-0.38,0.91,1.08
2.0658421516418457,0.24,0.09,0.23,0.34
2.066527843475342,-0.01,1.17,-0.66,1.34
2.0756301879882812,-0.19,2.45,-2.3,3.36
2.0853970050811768,0.87,3.15,-2.77,4.28
2.0958139896392822,0.38,2.76,-2.04,3.45
2.1137659549713135,-0.39,1.58,-0.88,1.85
2.1148691177368164,0.51,0.55,-0.59,0.95
2.1252169609069824,0.19,-0.15,-0.11,0.26
2.135056972503662,-0.04,-0.42,-0.18,0.45
2.145195960998535,-0.05,-0.18,0.01,0.18
2.165037155151367,0.88,0.52,0.84,1.32
2.165616989135742,0.52,-0.44,0.35,0.76
2.17484188079834,0.24,-1.36,0.29,1.41
2.185112953186035,0.5,-1.33,0.55,1.52
2.1949071884155273,0.73,-1.26,0.54,1.55
2.215970039367676,0.96,-0.89,0.32,1.34
2.216585159301758,1.8,-2.48,1.42,3.37
2.2243499755859375,-1.49,9.04,-2.58,9.51
2.2346320152282715,1.61,-1.86,-2.04,3.19
2.2446930408477783,-1.68,-0.39,-1.19,2.09
2.2643649578094482,-0.85,0.8,-1.14,1.63
2.2649731636047363,-0.11,-0.03,-1.38,1.38
2.2741289138793945,0.23,-0.34,-0.78,0.88
2.284639835357666,0.36,0.75,-0.08,0.83
2.2944998741149902,-1.12,-0.77,2.63,2.96
2.3153669834136963,0.05,-0.25,-0.34,0.42
2.3159940242767334,-0.42,-0.6,0.01,0.73
2.324215888977051,0.25,-0.3,-0.17,0.42
2.3341469764709473,-0.21,0.25,0.58,0.66
2.3441059589385986,-0.74,0.27,0.31,0.84
2.366535186767578,0.01,-0.44,-0.43,0.61
2.367241859436035,-0.83,-0.26,-0.35,0.93
2.373971939086914,-0.17,0.6,-0.31,0.69
2.3838858604431152,0.24,0.36,-0.48,0.64
2.3939599990844727,-0.18,-0.18,-0.37,0.44
2.4161081314086914,-1.0,0.56,-0.01,1.14
2.416841983795166,-0.16,-0.2,-0.61,0.66
2.4238109588623047,-1.82,-0.76,-1.47,2.45
2.4338250160217285,-0.45,-0.67,-1.12,1.38
2.44376802444458,-1.3,-1.58,-1.25,2.39
2.4538779258728027,-0.13,1.32,2.31,2.66
2.467529058456421,1.64,1.19,1.26,2.38
2.472999095916748,-0.18,0.22,-0.39,0.48
2.4834718704223633,-1.44,-0.36,0.26,1.5
2.4934868812561035,-0.7,0.14,-0.87,1.12
2.5031239986419678,1.3,-0.82,0.26,1.55
2.5160470008850098,1.56,0.04,0.1,1.56
2.5232250690460205,1.24,-0.04,-0.18,1.25
2.5330119132995605,0.48,0.19,0.1,0.52
2.543017864227295,0.04,0.32,-0.2,0.37
2.5527749061584473,0.25,0.44,-0.2,0.54
2.5678091049194336,0.23,-0.65,-0.3,0.75
2.57243013381958,-0.13,0.25,-0.72,0.77
2.582383155822754,0.85,-0.27,0.12,0.89
2.5928640365600586,0.75,-0.05,0.28,0.8
2.602705955505371,0.45,0.43,-0.42,0.75
2.6148810386657715,0.39,0.79,0.09,0.88
2.622406005859375,0.08,-0.15,-0.05,0.17
2.632099151611328,0.59,0.14,-0.22,0.64
2.64253306388855,0.22,0.39,0.3,0.53
2.6523399353027344,0.11,0.21,-0.12,0.26
2.6655569076538086,0.32,0.79,0.37,0.92
2.6719441413879395,0.2,0.12,-0.11,0.25
2.682368040084839,0.31,0.77,0.19,0.85
2.6924190521240234,-0.38,0.47,0.11,0.61
2.7020480632781982,0.61,-0.27,-0.07,0.67
2.71594500541687,-0.1,-0.57,-0.58,0.81
2.721531867980957,0.2,-0.42,-0.27,0.53
2.732077121734619,-0.25,1.73,0.43,1.8
2.74214506149292,0.45,1.44,0.03,1.5
2.751777172088623,-0.54,-0.31,-0.07,0.62
2.765650987625122,0.17,-0.05,-0.22,0.28
2.771688938140869,0.74,-0.3,0.09,0.8
2.7818751335144043,-0.85,-0.03,0.0,0.85
2.7918601036071777,0.45,0.12,-0.02,0.46
2.8016510009765625,-0.47,0.51,-0.09,0.69
2.8174970149993896,0.0,1.03,-0.26,1.06
2.8210039138793945,0.33,0.56,0.1,0.65
2.831639051437378,0.06,-0.8,-0.47,0.92
2.841588020324707,-0.44,-0.82,-0.22,0.95
2.85133695602417,-0.41,-1.39,0.0,1.44
2.865738868713379,-0.57,-0.29,-0.43,0.77
2.871011972427368,0.36,0.02,-0.13,0.38
2.8812379837036133,-0.61,0.18,-0.19,0.66
2.891263008117676,-0.45,-0.15,-0.08,0.48
2.9011120796203613,-0.08,0.47,-0.46,0.66
2.9157140254974365,0.39,-0.36,0.13,0.54
2.921875,-0.64,-1.39,-0.97,1.81
2.9308128356933594,-0.1,0.12,0.49,0.51
2.94106388092041,0.46,-0.45,-0.53,0.83
2.9508018493652344,-0.88,-1.05,-0.33,1.4
2.968306064605713,-0.28,-0.09,-0.04,0.29
2.9703869819641113,-0.21,-0.73,-0.44,0.87
2.980700969696045,-0.05,-0.74,-0.52,0.9
2.9908628463745117,-0.22,0.52,0.06,0.56
3.000515937805176,-0.51,-0.66,-0.45,0.94
3.0162229537963867,-0.65,-0.41,-0.13,0.77
3.0199971199035645,-0.33,0.12,0.02,0.35
3.0304620265960693,0.21,-0.93,-0.26,0.98
3.040595054626465,-0.47,-0.75,-0.37,0.95
3.0503010749816895,0.18,-0.24,-0.42,0.51
3.065778970718384,-0.03,-1.16,-0.36,1.21
3.069823980331421,-0.87,-0.1,-0.02,0.87
3.0801591873168945,0.01,0.38,0.03,0.38
3.0903120040893555,-0.26,-0.34,-0.19,0.46
3.099864959716797,-0.6,-0.44,-0.6,0.95
3.116554021835327,0.18,0.24,0.12,0.32
3.119479179382324,-0.52,-0.76,-0.06,0.92
3.130012035369873,-0.44,-0.35,-0.01,0.56
3.1398680210113525,0.93,0.4,0.27,1.04
3.1499390602111816,-0.87,0.01,-0.46,0.98
3.167829990386963,-0.35,0.27,0.0,0.44
3.169213056564331,-0.02,0.34,0.05,0.34
3.1798219680786133,0.07,-0.6,-0.28,0.66
3.189633846282959,-0.71,-0.04,0.09,0.71
3.199498176574707,-0.19,-0.3,-0.01,0.35
3.2180299758911133,0.2,0.37,0.13,0.44
3.2188148498535156,-0.25,0.63,0.02,0.67
3.228917121887207,-0.34,0.58,0.47,0.82
3.239315986633301,0.1,-0.07,-0.42,0.43
3.249122142791748,0.35,0.7,0.2,0.8
3.2662711143493652,0.12,0.54,0.07,0.55
3.2687301635742188,0.01,0.51,0.13,0.52
3.27878999710083,-0.44,0.64,0.11,0.78
3.2893381118774414,0.16,-0.1,-0.08,0.2
3.2988970279693604,-0.23,0.2,0.22,0.37
3.3175530433654785,0.37,1.08,0.42,1.21
3.3183000087738037,-0.03,0.62,0.23,0.66
3.328361988067627,-0.31,0.6,-0.2,0.7
3.339292049407959,0.03,0.74,0.01,0.74
3.3483290672302246,0.04,0.84,0.2,0.86
3.3666889667510986,0.61,0.14,-0.01,0.62
3.368332862854004,-0.37,0.52,0.23,0.67
3.378180980682373,0.2,-0.43,-0.32,0.57
3.3884801864624023,0.3,-0.01,0.06,0.3
3.3985519409179688,-0.77,1.52,0.51,1.77
3.4165501594543457,0.96,0.85,0.27,1.31
3.4178218841552734,-0.09,-0.3,-0.49,0.58
3.4279379844665527,-0.07,1.01,-0.29,1.05
3.4396071434020996,0.78,-0.41,0.14,0.89
3.4477391242980957,-0.57,0.11,-0.2,0.61
3.4656128883361816,0.16,0.4,0.15,0.45
3.467628002166748,0.06,-0.14,0.12,0.19
3.4777050018310547,0.39,-0.07,-0.93,1.01
3.487527847290039,0.93,0.17,0.49,1.06
3.4999799728393555,-0.4,-1.06,-0.81,1.39
3.507369041442871,-0.05,-0.17,-0.26,0.31
3.5174269676208496,0.27,-0.65,-0.8,1.06
3.5273239612579346,0.16,0.27,0.01,0.31
3.5378661155700684,0.42,0.34,0.09,0.54
3.5508079528808594,-0.26,0.6,-0.29,0.71
3.5575060844421387,0.82,-2.7,-1.08,3.02
3.5671510696411133,-0.62,-0.6,-0.27,0.9
3.577220916748047,0.78,-0.39,-0.32,0.92
3.587507963180542,-0.35,0.04,0.09,0.36
3.601583957672119,-0.36,0.07,-0.5,0.62
3.6068921089172363,1.06,-0.22,-0.47,1.18
3.61694598197937,0.38,-0.94,-0.77,1.27
3.6268820762634277,-0.91,-0.92,-0.28,1.32
3.6372108459472656,0.16,-1.4,-0.28,1.43
3.6509108543395996,0.56,-0.58,-0.36,0.88
3.656641960144043,-0.08,0.02,-0.13,0.15
3.6665449142456055,0.28,1.03,0.42,1.14
3.676619052886963,0.22,0.37,-0.43,0.6
3.6872448921203613,-0.53,-1.31,-0.87,1.65
3.7026028633117676,0.23,0.78,0.18,0.83
3.7063241004943848,0.72,-1.57,-0.91,1.95
3.7163429260253906,-1.2,-0.28,0.01,1.23
3.726315975189209,0.08,1.04,0.43,1.12
3.7369141578674316,-0.14,0.16,-0.21,0.29
3.750892162322998,-0.18,-0.17,-0.47,0.53
3.7560858726501465,1.22,-0.05,-0.15,1.23
3.7661099433898926,-0.84,0.45,-0.06,0.95
3.776534080505371,-0.01,-0.46,-0.65,0.79
3.7864761352539062,0.21,1.57,0.53,1.67
3.8024191856384277,0.13,0.35,-0.29,0.47
3.8056530952453613,-0.29,0.2,0.09,0.36
3.8157901763916016,0.55,0.62,-0.1,0.83
3.826266050338745,-0.72,0.19,-0.13,0.75
3.8360180854797363,-0.48,-0.16,-0.41,0.65
3.8510818481445312,0.26,0.53,-0.08,0.59
3.8555078506469727,-0.58,-0.13,-0.16,0.61
3.8655359745025635,-0.12,0.23,-0.43,0.5
3.875900983810425,0.8,0.24,-0.08,0.83
3.8861329555511475,-0.05,-0.07,-0.35,0.36
3.9008851051330566,-0.59,0.47,0.02,0.75
3.905867099761963,1.05,-0.31,-0.25,1.12
3.915320873260498,0.24,0.22,-0.36,0.48
3.9257700443267822,0.15,-0.02,-0.08,0.17
3.9358129501342773,0.13,-0.27,-0.32,0.43
3.9503531455993652,-0.49,0.31,-0.18,0.6
3.955759048461914,0.31,0.45,-0.34,0.64
3.965045928955078,0.57,-0.27,-0.42,0.75
3.9753851890563965,-0.31,-0.05,-0.32,0.44
3.9852771759033203,0.17,-0.09,0.03,0.19
4.001501083374023,1.22,-0.56,-0.28,1.37
4.004784107208252,-0.36,0.11,-0.25,0.45
4.014914035797119,1.27,-0.52,-0.41,1.43
4.024703025817871,0.09,-0.02,-0.12,0.15
4.035382986068726,-0.16,0.46,-0.44,0.65
4.052549839019775,0.92,-0.41,-0.21,1.02
4.054352045059204,0.44,-0.11,-0.51,0.68
4.064406871795654,0.03,0.48,0.1,0.49
4.074391841888428,0.21,-0.33,-0.29,0.48
4.084910869598389,0.37,-0.24,-0.31,0.53
4.10250997543335,0.37,-0.35,-0.34,0.61
4.104151964187622,0.54,0.06,0.06,0.54
4.114209175109863,-0.05,-0.31,-0.73,0.79
4.124456882476807,0.43,-0.03,-0.42,0.6
4.134587049484253,0.42,0.02,-0.24,0.48
4.149877071380615,0.22,-0.71,-0.74,1.04
4.153977870941162,-0.1,-0.18,-0.06,0.21
4.163960933685303,0.21,-0.34,-0.17,0.43
4.173918008804321,-0.1,-0.39,-0.28,0.49
4.184262037277222,0.07,0.46,-0.16,0.49
4.202538013458252,0.59,-0.62,-0.4,0.94
4.20366907119751,-0.5,-0.55,-0.81,1.09
4.2136921882629395,0.4,0.21,0.27,0.52
4.223702907562256,0.1,0.36,-0.35,0.51
4.234006881713867,0.07,-0.22,-0.46,0.51
4.252109050750732,-0.21,-0.36,-0.11,0.43
4.253367900848389,0.0,-0.33,-0.41,0.52
4.263491153717041,0.09,-1.0,-0.27,1.03
4.273315906524658,-0.63,0.11,-0.01,0.63
4.283910036087036,0.52,-0.15,-0.46,0.71
4.302574157714844,-0.57,-0.07,-0.39,0.69
4.303099155426025,0.44,0.62,-0.11,0.76
4.313179016113281,0.54,0.07,-0.2,0.58
4.323139190673828,-0.47,-0.32,-0.1,0.57
4.33355712890625,0.01,0.17,-0.05,0.17
4.350744962692261,0.64,0.2,-0.16,0.68
4.352921962738037,-0.36,-0.26,-0.41,0.6
4.362884044647217,0.01,0.23,-0.02,0.23
4.374299049377441,-0.09,-0.33,-0.32,0.46
4.383447170257568,-0.09,0.66,-0.22,0.7
4.401838064193726,0.32,0.58,0.12,0.67
4.402425050735474,0.42,-0.09,-0.55,0.69
4.412652969360352,-0.22,0.62,0.21,0.69
4.422966957092285,0.49,-1.11,-0.83,1.47
4.4330010414123535,0.29,0.28,0.4,0.56
4.452955007553101,0.31,0.0,-0.31,0.43
4.4535839557647705,0.27,0.84,0.24,0.91
4.46245813369751,-0.03,0.81,-0.31,0.86
4.472764015197754,-0.25,0.21,-0.24,0.4
4.4827070236206055,0.88,0.11,-0.52,1.02
4.502909183502197,-0.04,-0.12,0.35,0.37
4.503427028656006,-0.69,-0.5,-0.53,1.0
4.512123107910156,0.84,0.41,0.21,0.95
4.521993160247803,-0.05,0.3,-0.29,0.42
4.532655954360962,0.58,0.1,-0.27,0.64
4.552612066268921,0.96,0.02,-0.28,1.0
4.553223133087158,-0.99,-0.23,-0.48,1.12
4.561911106109619,1.08,-0.27,-0.1,1.11
4.572468042373657,-0.48,0.84,0.09,0.97
4.582031011581421,0.01,0.39,0.09,0.4
4.603302955627441,-0.49,0.0,-0.63,0.79
4.603811025619507,0.5,-0.68,-0.21,0.86
4.611537933349609,0.08,-0.96,-0.54,1.1
4.621474027633667,-0.1,0.31,0.09,0.33
4.631906986236572,0.62,-0.91,-0.63,1.26
4.653541088104248,-0.63,-0.24,-0.63,0.92
4.654134035110474,0.34,0.24,0.01,0.41
4.661363124847412,0.46,-0.2,-0.27,0.56
4.671274185180664,-0.87,0.49,0.37,1.06
4.6816840171813965,0.28,-0.58,-0.7,0.95
4.70245099067688,0.41,-0.97,-0.56,1.19
4.703042984008789,0.02,0.04,-0.46,0.46
4.711042881011963,-0.41,-0.48,0.13,0.64
4.720993995666504,-1.02,0.12,0.25,1.05
4.731451988220215,0.75,0.66,-0.54,1.13
4.751850128173828,1.01,-0.3,-0.05,1.05
4.752372980117798,-0.16,0.82,-0.54,0.99
4.760851860046387,-0.65,-0.24,-0.12,0.7
4.770697116851807,-0.07,-1.73,-0.49,1.79
4.7811219692230225,0.09,0.01,0.31,0.32
4.803436994552612,0.13,1.28,0.5,1.38
4.804051876068115,0.41,0.44,-0.4,0.72
4.8104259967803955,0.01,0.66,-0.18,0.68
4.820897102355957,-0.27,0.84,-0.37,0.95
4.8307671546936035,0.43,-0.15,0.16,0.48
4.854266166687012,0.15,-0.2,-0.26,0.36
4.854873180389404,-0.26,0.75,0.14,0.8
4.860296010971069,0.75,0.1,-0.03,0.75
4.870332956314087,-0.61,0.42,-0.61,0.95
4.88074803352356,0.41,1.46,0.74,1.68
4.904055118560791,0.44,-0.85,-0.79,1.24
4.90469217300415,-0.62,0.64,-0.31,0.94
4.909990072250366,1.17,0.83,0.1,1.43
4.919986963272095,0.02,-0.29,-0.76,0.81
4.930417060852051,-0.5,-0.07,0.09,0.51
4.951931953430176,0.49,0.94,-0.11,1.06
4.952447891235352,0.76,-0.59,-0.24,0.99
4.959810018539429,-0.57,-0.48,-0.9,1.16
4.969760894775391,1.16,0.45,0.19,1.25
4.980116844177246,-1.14,-0.67,-0.83,1.56
4.990185022354126,-0.21,0.32,-0.32,0.49
5.003928184509277,0.86,-0.27,-0.59,1.07
5.009520053863525,0.46,-0.33,-0.46,0.72
5.019399166107178,-0.53,-0.46,-0.5,0.86
5.029950141906738,0.34,-0.92,-0.47,1.08
5.039752960205078,0.11,-0.89,-0.49,1.02
5.0538530349731445,-0.05,-0.07,-0.32,0.33
5.059291839599609,0.62,-0.44,-0.49,0.9
5.069170951843262,-0.63,-0.83,-0.5,1.15
5.079739093780518,-0.11,-0.36,-0.97,1.04
5.0894529819488525,0.86,-0.29,0.24,0.93
5.103255987167358,-0.37,0.01,-0.77,0.85
5.108971118927002,-0.51,-0.28,-0.26,0.63
5.118954181671143,1.36,-1.36,-0.66,2.03
5.129333019256592,-0.8,-0.13,-0.38,0.89
5.139051914215088,0.63,-0.95,-0.24,1.16
5.153489112854004,-0.12,0.0,-0.46,0.47
5.158638000488281,0.02,0.02,-0.53,0.53
5.168537139892578,0.5,0.29,-0.28,0.64
5.179095983505249,0.25,-0.36,-0.41,0.6
5.188742160797119,-0.65,-0.21,-0.05,0.68
5.2039899826049805,-0.03,-0.83,-0.58,1.01
5.208449840545654,0.1,-0.68,-0.31,0.75
5.218306064605713,0.13,0.38,-0.63,0.74
5.228722095489502,0.37,0.84,0.56,1.07
5.238719940185547,-0.8,0.49,-0.53,1.07
5.254324913024902,0.42,0.6,-0.17,0.75
5.258028030395508,0.76,0.28,-0.32,0.87
5.268021106719971,-0.36,-1.5,-1.58,2.2
5.278533935546875,0.03,-1.62,-0.12,1.62
5.288402080535889,-0.03,0.95,0.43,1.04
5.304245948791504,-1.36,3.24,0.98,3.64
5.307760953903198,0.93,-0.21,-0.59,1.12
