time,ax,ay,az,atotal
0.02165985107421875,0.44,-0.21,-1.24,1.33
0.022572994232177734,0.42,-0.68,-2.41,2.53
0.028618812561035156,0.08,-0.76,-3.18,3.27
0.03865480422973633,0.01,-0.69,-3.37,3.43
0.04866981506347656,0.52,-0.7,-2.55,2.69
0.061614990234375,1.22,-0.19,-1.13,1.67
0.06844091415405273,1.01,-0.05,-0.58,1.16
0.07846975326538086,0.84,-0.31,-0.5,1.02
0.08848190307617188,0.66,-0.83,-0.51,1.17
0.09844183921813965,0.48,-1.14,-0.31,1.27
0.11191797256469727,0.69,-0.97,0.42,1.26
0.11802387237548828,0.61,-0.18,1.04,1.21
0.12828397750854492,0.62,0.5,0.96,1.24
0.13827085494995117,0.3,0.44,0.6,0.8
0.14828872680664062,0.22,0.18,0.32,0.42
0.16338181495666504,0.4,0.01,0.36,0.53
0.16785478591918945,0.49,-0.2,0.42,0.67
0.17796087265014648,0.7,-0.54,0.72,1.14
0.18804168701171875,0.86,-0.83,1.2,1.69
0.19808101654052734,0.62,-1.21,1.23,1.83
0.21343088150024414,0.22,-1.61,0.75,1.78
0.21839284896850586,0.18,-1.69,0.17,1.7
0.22772884368896484,0.43,-1.67,-0.08,1.72
0.23807287216186523,0.42,-1.33,-0.18,1.4
0.24805068969726562,0.66,-1.39,-0.33,1.57
0.263700008392334,0.46,-1.84,-0.56,1.97
0.26811695098876953,0.58,-1.89,-0.7,2.09
0.2775750160217285,0.43,-1.94,-0.92,2.18
0.2874789237976074,0.35,-2.25,-1.16,2.55
0.29761791229248047,0.48,-2.5,-1.0,2.73
0.3141288757324219,1.03,-2.43,-0.62,2.71
0.3177669048309326,1.07,-2.44,-0.05,2.66
0.3274259567260742,0.92,-2.26,0.62,2.51
0.33753299713134766,0.85,-1.92,1.3,2.46
0.34736180305480957,0.59,-1.69,1.75,2.5
0.3654758930206299,-0.08,-1.41,1.43,2.0
0.3670840263366699,-1.06,-1.34,0.05,1.7
0.37701988220214844,-1.46,-1.18,-1.0,2.12
0.38716983795166016,-1.14,-0.8,-1.64,2.15
0.3970789909362793,-1.09,-0.59,-2.19,2.51
0.41484498977661133,-1.02,-0.36,-2.14,2.39
0.416806697845459,-0.64,0.09,-0.84,1.05
0.4267139434814453,-0.23,0.48,0.84,0.99
0.4370107650756836,-0.56,0.34,1.87,1.98
0.4468119144439697,-0.82,0.23,2.29,2.44
0.46427488327026367,-0.97,0.28,2.18,2.4
0.4666438102722168,-1.44,0.72,1.44,2.15
0.47655391693115234,-1.24,1.41,0.85,2.06
0.4866499900817871,-1.29,1.35,0.56,1.94
0.49642491340637207,-1.3,1.21,0.52,1.85
0.5145397186279297,-1.26,1.4,0.58,1.97
0.5162076950073242,-1.13,1.66,0.55,2.08
0.5261878967285156,-1.06,1.67,0.67,2.08
0.5361499786376953,-0.87,1.61,0.61,1.92
0.5461397171020508,-0.86,1.47,0.32,1.73
0.564262866973877,-0.84,1.21,0.06,1.47
0.5659489631652832,-0.89,0.77,-0.04,1.17
0.5760018825531006,-0.87,0.35,-0.14,0.94
0.5858728885650635,-0.77,0.18,-0.1,0.79
0.5958390235900879,-0.71,0.21,-0.08,0.74
0.61456298828125,-0.39,0.45,-0.23,0.63
0.6156408786773682,-0.35,0.37,-0.41,0.65
0.6257228851318359,-0.27,0.06,-0.42,0.5
0.6355419158935547,-0.48,-0.04,-0.27,0.55
0.6456189155578613,-0.21,0.23,0.07,0.31
0.6644949913024902,0.04,0.51,0.21,0.55
0.6655697822570801,-0.14,0.46,0.13,0.49
0.675297737121582,-0.29,0.32,0.23,0.48
0.685420036315918,-0.28,0.28,0.58,0.7
0.6953787803649902,-0.24,0.49,0.39,0.67
0.7140707969665527,-0.46,0.24,-0.04,0.52
0.71514892578125,-0.6,1.07,-0.89,1.51
0.7252817153930664,1.9,2.4,-1.3,3.32
0.7356820106506348,-1.13,1.22,-0.01,1.66
0.7450728416442871,-0.22,0.46,-1.01,1.13
0.7640268802642822,0.62,0.42,-0.56,0.93
0.7648499011993408,0.38,0.21,-0.1,0.44
0.7750906944274902,0.09,-0.17,-0.03,0.19
0.7854509353637695,0.16,-0.25,-0.21,0.36
0.794914722442627,0.56,-0.12,0.46,0.73
0.8144679069519043,-0.62,1.04,2.04,2.37
0.8153069019317627,-0.05,-0.22,1.09,1.11
0.8246917724609375,-0.4,-1.47,-0.82,1.73
0.8351759910583496,0.12,-1.56,-0.29,1.59
0.8446187973022461,-0.15,-1.1,-0.38,1.17
0.8638808727264404,0.05,-1.44,-0.51,1.52
0.8647198677062988,-0.61,-1.18,-0.96,1.63
0.8745326995849609,0.57,-1.09,-0.41,1.29
0.8843119144439697,-0.99,-0.26,-0.15,1.03
0.8960878849029541,3.99,27.56,3.67,28.08
0.9065747261047363,-2.17,-2.9,1.39,3.87
0.9143037796020508,-0.22,-2.06,-0.72,2.19
0.9242520332336426,-0.2,2.38,1.19,2.66
0.9342780113220215,0.29,-0.87,0.13,0.92
0.9470078945159912,0.01,-0.17,-0.03,0.17
0.95635986328125,0.06,0.1,-0.1,0.15
0.9639997482299805,-0.7,-0.07,-0.74,1.02
0.9740118980407715,-0.4,-0.18,-0.21,0.48
0.9840068817138672,0.18,0.16,1.03,1.05
0.9956259727478027,-0.03,0.17,0.2,0.26
1.0061898231506348,-0.17,-0.36,-0.21,0.45
1.0138230323791504,0.1,0.38,0.05,0.39
1.0237278938293457,-0.09,-0.31,-0.36,0.48
1.0338308811187744,0.17,0.13,0.23,0.31
1.0456256866455078,-0.02,0.0,-0.39,0.39
1.0558898448944092,-0.09,-0.29,-0.11,0.32
1.0634527206420898,0.15,0.02,-0.21,0.25
1.0734829902648926,0.18,-0.05,0.21,0.28
1.0835168361663818,0.01,-0.06,0.05,0.07
1.0958337783813477,0.13,0.03,0.07,0.15
1.1059880256652832,0.14,-0.06,0.05,0.16
1.1131319999694824,-0.05,0.04,0.01,0.06
1.123565912246704,0.06,0.18,0.28,0.33
1.1332838535308838,-0.19,-0.09,0.09,0.22
1.1458330154418945,-0.43,-0.03,0.01,0.43
1.1557369232177734,-0.16,0.0,0.07,0.17
1.162930965423584,0.13,-0.02,0.12,0.17
1.172928810119629,0.01,0.04,0.26,0.26
1.183027744293213,-0.05,-0.18,-0.17,0.25
1.194779872894287,-0.09,0.01,-0.05,0.1
1.2057089805603027,0.12,0.05,0.04,0.13
1.2126848697662354,-0.06,0.08,0.11,0.14
1.222688913345337,0.0,0.0,-0.05,0.05
1.2327618598937988,-0.04,-0.08,-0.08,0.12
1.244894027709961,-0.01,-0.1,-0.07,0.12
1.255577802658081,0.08,0.02,0.09,0.12
1.2623648643493652,-0.08,0.06,0.19,0.21
1.272371768951416,0.01,-0.07,-0.03,0.07
1.282444953918457,-0.05,0.05,0.02,0.07
1.2955780029296875,0.03,0.0,-0.06,0.06
1.3056716918945312,-0.04,0.08,0.02,0.09
1.3120980262756348,0.06,-0.04,0.03,0.07
1.3222458362579346,0.0,-0.14,-0.06,0.15
1.3322458267211914,-0.06,-0.05,0.05,0.09
1.3460760116577148,0.02,-0.06,0.03,0.06
1.3550548553466797,-0.07,0.04,0.18,0.19
1.3619518280029297,0.0,-0.05,0.01,0.05
1.3719408512115479,-0.07,-0.05,-0.03,0.09
1.3819308280944824,-0.03,-0.03,-0.06,0.07
1.3956737518310547,0.02,0.04,0.1,0.1
1.404789924621582,-0.08,0.03,0.06,0.1
1.4117069244384766,-0.07,-0.18,-0.05,0.19
1.421799898147583,-0.05,-0.07,0.02,0.08
1.431553840637207,0.05,-0.07,0.01,0.08
1.4462547302246094,0.01,0.07,0.22,0.23
1.4548287391662598,0.0,-0.04,-0.07,0.08
1.4613227844238281,-0.04,-0.1,-0.02,0.1
1.4715557098388672,-0.02,0.02,-0.09,0.09
1.481400966644287,0.06,0.04,0.09,0.11
1.4965100288391113,0.01,0.09,0.08,0.12
1.5044898986816406,0.06,-0.07,-0.06,0.11
1.51115083694458,-0.03,-0.03,-0.03,0.05
1.5213038921356201,0.06,-0.05,-0.08,0.11
1.5312037467956543,0.02,0.06,0.13,0.14
1.5465338230133057,-0.04,-0.02,-0.03,0.05
1.5542688369750977,0.04,-0.03,0.03,0.05
1.5608768463134766,0.04,0.05,-0.03,0.07
1.5708348751068115,0.05,0.03,0.09,0.1
1.580960750579834,-0.02,0.14,0.07,0.15
1.5970618724822998,-0.02,-0.09,-0.08,0.12
1.6042208671569824,-0.05,-0.07,-0.1,0.13
1.6107478141784668,0.04,-0.09,-0.07,0.12
1.6206798553466797,-0.03,0.02,0.17,0.17
1.6314787864685059,-0.02,0.0,0.08,0.08
1.646718978881836,-0.07,-0.07,0.02,0.1
1.6537237167358398,-0.07,-0.02,-0.09,0.11
1.6604046821594238,0.05,0.02,0.01,0.05
1.6705708503723145,-0.05,0.08,0.02,0.09
1.680452823638916,0.0,-0.1,-0.1,0.14
1.696220874786377,-0.07,-0.09,-0.07,0.13
1.7035107612609863,-0.03,-0.08,-0.02,0.08
1.7100958824157715,-0.03,0.02,0.13,0.13
1.7204127311706543,-0.03,0.06,0.11,0.12
1.730109691619873,0.02,-0.08,-0.06,0.1
1.747060775756836,-0.05,-0.01,-0.08,0.09
1.752471923828125,0.07,0.02,-0.01,0.07
1.7598037719726562,-0.03,0.1,0.08,0.13
1.7706048488616943,0.01,-0.06,-0.04,0.07
1.7798328399658203,-0.07,-0.09,-0.06,0.12
1.796879768371582,0.05,-0.05,0.0,0.07
1.8022139072418213,0.06,0.0,0.06,0.08
1.809518814086914,0.01,0.02,0.1,0.1
1.8204059600830078,0.03,-0.06,-0.06,0.09
1.82965087890625,-0.11,-0.06,-0.05,0.13
1.8472919464111328,0.04,0.0,-0.02,0.04
1.8520798683166504,-0.01,0.14,0.15,0.2
1.8594098091125488,0.01,-0.06,-0.01,0.06
1.8692989349365234,0.03,-0.06,-0.03,0.07
1.8793318271636963,0.05,-0.03,-0.03,0.06
1.897228717803955,-0.05,-0.05,0.0,0.07
1.9019238948822021,-0.03,0.07,0.12,0.14
1.9091157913208008,0.0,-0.11,0.02,0.11
1.9192078113555908,-0.07,-0.03,-0.04,0.08
1.9291677474975586,0.1,0.03,0.03,0.1
1.9472379684448242,-0.02,0.08,0.11,0.13
1.9516687393188477,-0.05,0.02,-0.08,0.09
1.9588189125061035,0.01,-0.11,-0.06,0.12
1.9688377380371094,-0.13,-0.08,-0.12,0.19
1.9788470268249512,0.11,-0.04,0.05,0.12
1.9976768493652344,-0.06,0.05,0.16,0.17
2.001159906387329,-0.04,-0.08,-0.02,0.09
2.0085787773132324,-0.05,-0.01,-0.03,0.05
2.0187230110168457,-0.01,0.02,-0.04,0.04
2.028712749481201,-0.03,0.05,0.0,0.05
2.047457695007324,0.01,0.05,0.0,0.05
2.051234722137451,0.02,-0.1,-0.1,0.14
2.0584278106689453,-0.07,-0.07,-0.04,0.1
2.0682668685913086,0.0,-0.03,0.05,0.05
2.0784718990325928,-0.05,0.05,0.13,0.14
2.0968990325927734,-0.01,-0.02,-0.03,0.03
2.1004137992858887,-0.02,-0.04,-0.03,0.05
2.1081299781799316,0.03,-0.01,-0.06,0.06
2.117966890335083,0.0,0.03,0.05,0.05
2.128016948699951,0.0,0.07,0.08,0.1
2.147275924682617,-0.06,-0.1,-0.09,0.14
2.150969982147217,-0.02,-0.04,0.01,0.04
2.1577749252319336,0.1,-0.03,0.0,0.1
2.167691707611084,0.0,0.08,0.16,0.17
2.177872896194458,0.03,-0.03,-0.04,0.05
2.197269916534424,-0.03,-0.1,-0.07,0.12
2.2010040283203125,-0.03,-0.02,-0.06,0.06
2.2076849937438965,0.04,0.01,0.02,0.04
2.2174768447875977,-0.01,0.14,0.13,0.19
2.2275338172912598,0.08,-0.11,-0.05,0.14
2.247431755065918,-0.05,-0.02,-0.05,0.07
2.251095771789551,0.03,-0.06,-0.08,0.1
2.2574539184570312,-0.03,0.02,0.08,0.08
2.267286777496338,-0.04,0.0,-0.02,0.04
2.2774229049682617,0.01,-0.11,0.0,0.11
2.297739028930664,-0.03,0.01,-0.01,0.03
2.301503896713257,0.06,-0.01,0.06,0.08
2.3068528175354004,-0.04,0.13,0.09,0.16
2.3169360160827637,0.0,-0.06,-0.1,0.11
2.327270984649658,-0.05,-0.07,-0.09,0.12
2.3474109172821045,-0.01,-0.09,-0.12,0.15
2.3511719703674316,0.02,0.0,0.11,0.11
2.3566837310791016,-0.04,0.03,0.06,0.07
2.366642951965332,0.01,-0.1,0.02,0.1
2.3766636848449707,-0.12,0.01,-0.04,0.12
2.3972387313842773,0.07,-0.01,-0.01,0.07
2.400892734527588,-0.03,0.11,0.07,0.13
2.4066929817199707,0.03,-0.04,-0.08,0.09
2.4164767265319824,-0.04,-0.08,-0.04,0.09
2.426476001739502,-0.03,-0.08,-0.05,0.09
2.4365828037261963,0.01,0.01,0.1,0.1
2.450692892074585,-0.08,0.04,0.09,0.12
2.4562149047851562,0.04,-0.04,-0.03,0.06
2.4661808013916016,-0.03,-0.01,-0.06,0.06
2.4761719703674316,0.06,-0.03,-0.05,0.08
2.486252784729004,-0.02,0.12,0.08,0.14
2.499520778656006,-0.02,-0.05,-0.03,0.06
2.505970001220703,-0.05,-0.11,-0.06,0.13
2.5159859657287598,0.02,-0.03,0.0,0.03
2.5258350372314453,0.07,-0.03,0.03,0.08
2.536003828048706,0.01,0.11,0.14,0.17
2.550333023071289,0.02,-0.1,-0.1,0.14
2.5558338165283203,-0.11,-0.07,-0.06,0.14
2.565737724304199,0.03,0.0,-0.07,0.07
2.575803756713867,0.0,0.05,0.11,0.12
2.585561752319336,0.0,0.01,0.01,0.01
2.6008567810058594,0.07,-0.05,-0.01,0.08
2.6053009033203125,-0.05,-0.06,-0.07,0.1
2.615496873855591,0.04,0.01,0.01,0.04
2.625586986541748,-0.05,0.07,0.05,0.09
2.6355228424072266,0.0,-0.06,-0.06,0.08
2.650631904602051,-0.02,-0.05,-0.02,0.05
2.655043840408325,0.04,-0.02,0.02,0.04
2.665252685546875,-0.02,0.08,0.11,0.13
2.67543888092041,-0.01,0.06,0.04,0.07
2.6852378845214844,-0.02,-0.08,-0.11,0.13
2.700579881668091,-0.07,-0.07,-0.1,0.14
2.7049028873443604,0.07,-0.02,-0.02,0.07
2.71488881111145,-0.05,0.07,0.13,0.15
2.7247509956359863,-0.01,-0.08,-0.01,0.08
2.734951972961426,-0.07,-0.05,0.0,0.08
2.7506580352783203,-0.01,-0.01,-0.03,0.03
2.754856824874878,0.02,0.04,0.02,0.04
2.7646288871765137,-0.05,0.06,0.04,0.08
2.7746949195861816,0.05,-0.12,-0.1,0.16
2.784740924835205,-0.04,-0.07,-0.04,0.09
2.8009588718414307,0.0,-0.05,0.02,0.05
2.8050408363342285,-0.02,0.07,0.18,0.19
2.814455032348633,0.01,0.0,0.0,0.01
2.8245768547058105,0.02,-0.06,-0.02,0.06
2.834409713745117,-0.02,-0.04,-0.1,0.1
2.851414680480957,0.06,-0.01,0.03,0.06
2.8539037704467773,-0.01,0.07,0.08,0.1
2.8641109466552734,-0.03,-0.14,-0.06,0.15
2.8741018772125244,-0.05,-0.02,0.02,0.05
2.8841447830200195,0.06,-0.04,0.01,0.07
2.9009127616882324,0.01,0.08,0.15,0.17
2.9036898612976074,0.01,0.01,-0.01,0.01
2.9138848781585693,-0.02,-0.1,-0.1,0.14
2.9238457679748535,-0.09,-0.01,-0.09,0.12
2.9340457916259766,0.1,-0.02,0.03,0.1
2.951169013977051,-0.01,0.11,0.11,0.15
2.953479766845703,0.02,-0.12,-0.04,0.12
2.963531017303467,0.01,-0.03,-0.05,0.05
2.973472833633423,0.05,0.03,-0.04,0.07
2.9834017753601074,-0.02,0.01,0.04,0.04
3.0011398792266846,0.0,0.01,0.0,0.01
3.003192901611328,0.0,-0.06,0.01,0.06
3.013347864151001,-0.01,-0.05,-0.09,0.1
3.023383855819702,0.04,0.08,0.03,0.09
3.0334229469299316,0.02,0.12,0.13,0.17
3.0516467094421387,-0.02,-0.09,-0.12,0.15
3.0529537200927734,-0.08,-0.06,-0.11,0.14
3.0631208419799805,0.06,0.0,-0.09,0.1
3.072978973388672,-0.04,0.05,0.06,0.08
3.082918882369995,0.04,0.05,0.13,0.14
3.1016178131103516,-0.05,-0.12,-0.08,0.15
3.1026840209960938,-0.08,0.0,-0.07,0.1
3.1128368377685547,0.06,0.05,-0.03,0.08
3.1224517822265625,-0.02,0.05,0.05,0.07
3.1327078342437744,0.04,-0.07,-0.11,0.13
3.151988983154297,-0.04,-0.12,-0.08,0.14
3.1528749465942383,-0.02,-0.02,-0.05,0.05
3.162564754486084,-0.03,0.03,0.13,0.13
3.1725258827209473,-0.01,0.04,0.08,0.09
3.182682991027832,0.0,-0.07,-0.13,0.14
3.2025017738342285,0.01,-0.02,-0.08,0.08
3.203300952911377,0.04,0.01,-0.07,0.08
3.212406873703003,-0.02,0.09,0.12,0.15
3.222661018371582,-0.01,-0.09,-0.08,0.12
3.232326030731201,-0.08,-0.12,-0.04,0.14
3.2524209022521973,0.05,0.02,-0.01,0.05
3.2532529830932617,0.07,0.06,0.11,0.14
3.262082815170288,-0.01,0.06,0.03,0.06
3.2724080085754395,0.02,-0.09,-0.07,0.11
3.2818238735198975,-0.07,-0.03,-0.1,0.12
3.302196979522705,0.04,0.01,-0.03,0.05
3.3030200004577637,0.0,0.09,0.15,0.17
3.3116378784179688,0.05,-0.08,-0.04,0.1
3.3222947120666504,0.01,-0.09,-0.05,0.1
3.331563949584961,-0.02,0.0,-0.09,0.09
3.3516829013824463,0.01,0.03,0.04,0.05
3.35251784324646,-0.04,0.0,0.03,0.05
3.3614249229431152,0.07,-0.12,0.0,0.13
3.3714847564697266,-0.05,-0.01,-0.09,0.1
3.383046865463257,0.02,0.04,0.04,0.06
3.393630027770996,0.06,0.12,0.11,0.17
3.401167869567871,-0.09,-0.08,-0.06,0.13
3.411284923553467,-0.02,-0.15,-0.11,0.18
3.42124080657959,0.02,0.0,-0.13,0.13
3.4336118698120117,0.03,0.01,0.1,0.1
3.4435548782348633,0.02,0.03,0.15,0.15
3.4509987831115723,-0.06,-0.09,0.06,0.12
3.4611029624938965,-0.1,-0.07,-0.04,0.12
3.471247911453247,0.07,0.11,0.0,0.13
3.48431396484375,0.01,0.1,0.05,0.11
3.493600845336914,0.01,-0.14,-0.04,0.14
3.500807762145996,0.01,-0.09,-0.01,0.09
3.5109028816223145,-0.06,-0.08,0.0,0.1
3.5209479331970215,0.0,0.05,0.16,0.16
3.5334367752075195,-0.04,0.07,0.17,0.18
3.543031692504883,0.04,-0.16,0.05,0.17
3.5504708290100098,-0.02,0.06,-0.05,0.08
3.5606048107147217,0.05,-0.03,-0.01,0.05
3.57047176361084,-0.05,0.08,0.07,0.11
3.5824038982391357,0.04,-0.06,0.01,0.07
3.5925350189208984,-0.04,-0.14,0.0,0.14
3.600214958190918,-0.06,-0.02,-0.03,0.06
3.6103668212890625,0.08,0.05,0.19,0.21
3.620309829711914,-0.02,0.03,0.06,0.06
3.6326398849487305,-0.02,-0.07,-0.02,0.07
3.6422739028930664,-0.08,-0.09,-0.13,0.17
3.65006685256958,-0.03,0.03,-0.02,0.04
3.6600899696350098,0.05,0.13,0.11,0.17
3.670074939727783,0.04,-0.1,0.0,0.1
3.6834018230438232,-0.03,-0.08,-0.07,0.11
3.692445755004883,-0.02,-0.06,-0.06,0.08
3.6998698711395264,-0.03,0.03,0.02,0.04
3.709873914718628,-0.02,0.02,0.07,0.07
3.7198266983032227,-0.03,-0.15,-0.05,0.16
3.7328357696533203,-0.03,0.01,-0.05,0.05
3.7425649166107178,0.03,0.07,0.0,0.07
3.7494418621063232,-0.03,0.13,0.09,0.16
3.759665012359619,0.02,-0.03,-0.05,0.06
3.769629955291748,-0.02,-0.12,-0.14,0.18
3.7834739685058594,-0.02,-0.02,-0.17,0.17
3.7926158905029297,0.06,0.06,0.08,0.11
3.7991628646850586,-0.02,0.06,0.1,0.11
3.8093137741088867,0.02,-0.14,0.05,0.15
3.819523811340332,-0.12,0.03,-0.07,0.14
3.833956718444824,0.06,0.09,-0.03,0.11
3.842376708984375,0.04,0.15,0.01,0.15
3.848944902420044,0.04,-0.09,-0.07,0.12
3.858994960784912,-0.03,-0.14,-0.1,0.17
3.8691277503967285,-0.08,-0.01,-0.11,0.13
3.8839917182922363,0.04,0.04,0.11,0.12
3.89206600189209,-0.02,0.02,0.08,0.08
3.8987128734588623,0.01,-0.08,-0.06,0.1
3.9089858531951904,-0.02,0.0,-0.12,0.12
3.918787956237793,0.05,0.05,-0.06,0.09
3.933929920196533,-0.02,0.09,0.05,0.1
3.9414849281311035,0.01,-0.1,-0.08,0.12
3.9485597610473633,-0.06,-0.08,-0.13,0.16
3.9585437774658203,0.03,-0.03,-0.02,0.04
3.9684908390045166,0.04,0.08,0.09,0.12
3.9835877418518066,0.03,0.02,0.05,0.06
3.9914169311523438,-0.03,-0.11,-0.13,0.17
3.998260974884033,-0.09,-0.05,-0.12,0.15
4.0082807540893555,0.07,0.07,0.02,0.1
4.018330812454224,0.08,0.06,0.06,0.11
4.034042835235596,1.61,0.09,0.1,1.61
4.041242837905884,-2.12,-0.24,-0.12,2.13
4.047931909561157,-1.22,-0.39,-0.56,1.39
4.0580596923828125,2.18,0.71,0.89,2.45
4.068090915679932,0.13,-0.31,-0.48,0.58
4.084298849105835,-0.88,-0.25,-0.02,0.91
4.090785026550293,0.0,0.26,0.13,0.29
4.097762823104858,0.13,0.0,-0.06,0.14
4.107666969299316,0.37,-0.08,0.11,0.39
4.117778778076172,-0.38,0.26,0.08,0.46
4.134117841720581,-0.47,-0.33,-0.25,0.62
4.1408257484436035,0.79,0.0,-0.06,0.79
4.147723913192749,0.14,0.26,0.16,0.33
4.157359838485718,-0.89,-0.27,-0.04,0.93
4.167425870895386,0.29,-0.02,0.11,0.31
4.184550762176514,0.48,0.14,0.06,0.5
4.1906468868255615,-0.46,-0.1,-0.07,0.47
4.197224855422974,-0.2,0.21,0.05,0.29
4.207159996032715,0.38,-0.1,0.0,0.39
4.217339992523193,0.09,-0.25,-0.13,0.29
4.235062837600708,-0.29,0.12,0.01,0.31
4.240438938140869,-0.19,-0.04,0.08,0.21
4.2469868659973145,0.41,-0.01,0.13,0.43
4.257030010223389,0.04,-0.01,0.08,0.09
4.267067909240723,-0.46,-0.15,-0.1,0.49
4.28499698638916,0.24,0.08,0.04,0.25
4.29015588760376,0.27,0.13,0.1,0.31
4.296706914901733,-0.3,-0.22,-0.08,0.38
4.307514905929565,-0.14,-0.05,-0.04,0.15
4.316581726074219,0.27,-0.05,0.03,0.27
4.335129737854004,0.1,0.01,0.19,0.21
4.339303016662598,-0.19,0.09,0.08,0.22
4.346459865570068,0.05,-0.23,0.04,0.23
4.356926918029785,0.1,0.06,-0.14,0.18
4.366564750671387,-0.03,0.03,0.03,0.05
4.385326862335205,-0.24,0.03,0.09,0.25
4.389074802398682,0.18,0.02,-0.05,0.18
4.396374702453613,0.12,-0.05,0.01,0.13
4.406007766723633,-0.23,-0.05,-0.11,0.25
4.416341781616211,0.03,0.09,0.12,0.15
4.435349941253662,0.11,-0.01,0.0,0.11
4.438889980316162,-0.03,-0.1,-0.07,0.12
4.445960998535156,-0.16,0.02,-0.03,0.16
4.4558939933776855,0.01,0.01,0.06,0.06
4.4660608768463135,0.13,0.13,0.12,0.21
4.485062837600708,-0.13,-0.06,-0.06,0.15
4.488307952880859,-0.15,-0.12,-0.17,0.25
4.495734691619873,0.13,0.01,-0.12,0.17
4.505622863769531,0.0,0.03,0.05,0.05
4.515659809112549,-0.15,-0.03,0.06,0.16
4.534737825393677,-0.01,-0.11,0.03,0.11
4.5379638671875,-0.02,-0.05,-0.11,0.12
4.54545783996582,0.06,0.09,0.02,0.1
4.555233955383301,-0.09,0.09,0.02,0.12
4.565403938293457,0.11,-0.13,-0.06,0.18
4.585515975952148,0.0,-0.07,-0.12,0.13
4.588866710662842,-0.1,-0.03,-0.1,0.14
4.595183849334717,0.0,0.08,0.1,0.12
4.605075836181641,0.09,0.01,0.08,0.12
4.6151909828186035,0.03,-0.09,0.01,0.09
4.634903907775879,-0.08,0.01,-0.12,0.14
4.6380908489227295,0.08,0.09,0.0,0.12
4.644897937774658,0.05,0.06,0.02,0.08
4.654938697814941,0.0,-0.06,-0.04,0.07
4.6648969650268555,-0.09,-0.07,-0.1,0.15
4.684777736663818,0.1,-0.02,-0.02,0.1
4.687928915023804,0.09,0.05,0.09,0.13
4.694523811340332,-0.01,0.03,0.09,0.09
4.704809904098511,-0.02,-0.07,-0.1,0.12
4.714603900909424,-0.03,-0.05,-0.11,0.12
4.734801769256592,0.02,0.01,0.01,0.02
4.737963914871216,-0.08,0.08,0.1,0.15
4.744329929351807,0.09,-0.03,0.0,0.09
4.754382848739624,-0.03,-0.04,-0.06,0.07
4.764235973358154,0.0,-0.03,-0.06,0.06
4.784791946411133,0.0,0.03,0.04,0.05
4.788082838058472,0.0,-0.01,0.01,0.01
4.793984889984131,0.0,-0.1,-0.07,0.12
4.804150819778442,-0.09,-0.05,-0.02,0.1
4.814105033874512,0.07,-0.01,0.05,0.08
4.835083961486816,-0.01,0.11,0.17,0.2
4.838266849517822,-0.08,-0.05,-0.05,0.1
4.84377384185791,-0.05,-0.1,-0.11,0.15
4.8540239334106445,0.02,-0.01,-0.12,0.12
4.863836765289307,0.06,0.0,0.05,0.07
4.884516716003418,-0.12,0.02,0.1,0.15
4.887917995452881,-0.17,-0.18,-0.06,0.25
4.893743991851807,-0.23,-0.04,-0.16,0.28
4.903554916381836,0.78,0.18,0.28,0.84
4.913594722747803,-0.06,0.16,0.11,0.2
4.923448801040649,-0.47,-0.26,-0.31,0.62
4.93713903427124,0.34,0.15,0.17,0.4
4.943352699279785,-0.1,-0.14,-0.25,0.3
4.953344821929932,0.1,-0.09,0.08,0.15
4.9632887840271,-0.18,0.24,0.2,0.36
4.973211765289307,-0.12,-0.27,-0.12,0.31
4.986635684967041,0.34,0.05,0.08,0.35
4.9931159019470215,-0.05,0.08,-0.12,0.15
5.00288987159729,-0.3,0.0,0.17,0.34
5.013062953948975,0.25,0.03,-0.09,0.26
5.022894859313965,0.07,-0.1,-0.02,0.12
5.03751277923584,-0.26,-0.11,-0.09,0.29
5.042747974395752,0.1,0.16,0.18,0.26
5.0527448654174805,0.25,0.01,0.16,0.29
5.062885761260986,-0.03,-0.14,-0.14,0.2
5.072700023651123,-0.19,0.01,-0.07,0.2
5.087163925170898,0.01,-0.11,-0.06,0.12
5.092605829238892,0.16,0.12,0.11,0.22
5.102428913116455,-0.06,-0.06,0.08,0.11
5.1125569343566895,-0.19,-0.12,-0.14,0.26
5.122427940368652,0.18,0.04,0.03,0.18
5.136983871459961,0.05,-0.02,0.02,0.05
5.142195701599121,-0.19,0.01,-0.01,0.19
5.152210712432861,0.04,-0.08,-0.02,0.09
5.162230014801025,0.04,-0.06,-0.08,0.1
5.172200679779053,0.03,-0.04,0.09,0.1
5.1870198249816895,-0.12,0.11,0.11,0.19
5.191901683807373,0.02,-0.03,-0.04,0.05
5.201955795288086,0.05,-0.11,-0.07,0.13
5.212028980255127,-0.1,-0.01,-0.13,0.16
5.221933841705322,0.01,-0.01,0.1,0.1
5.2374749183654785,0.05,0.08,0.03,0.09
5.2416698932647705,-0.04,-0.11,0.02,0.11
5.251706838607788,-0.13,-0.09,-0.06,0.16
5.261767864227295,0.05,0.08,0.02,0.09
5.271692752838135,0.08,0.07,0.11,0.15
5.287286758422852,-0.05,0.0,-0.09,0.1
5.291584014892578,0.02,-0.1,-0.09,0.13
5.301416873931885,-0.03,-0.05,-0.07,0.09
5.311396837234497,-0.09,0.04,0.02,0.1
5.321380853652954,0.12,0.08,0.23,0.27
5.337553024291992,-0.05,-0.08,-0.11,0.14
